gene,mean_expression
THEM4,0.06015470517885606
RUSC2,0.06014575974534679
RAMP1,0.06011831799879769
ACSF2,0.06011095492551658
ANKRD26,0.06009746320693698
TTC23,0.06007694028663319
ELMOD3,0.060049119769342685
ZNF254,0.059988034876766586
ACSBG1,0.05995290467379898
APLN,0.059918732807928365
TMCO4,0.05990909212669789
ABHD15,0.05989825545458604
WRN,0.05987113181328931
TMEM184C,0.05986264135861239
SORBS2,0.05984884187184422
RCBTB1,0.05984657277531971
MLH3,0.05982227670337191
KPTN,0.059804384972875484
TMEM158,0.05977681353194824
LRRC8B,0.05976619147109669
C14orf159,0.05976149136360907
MTMR11,0.05974288040537708
ERCC8,0.059717787392684164
NUDT18,0.05970441305775516
CHAF1B,0.05968573447686947
IL22RA1,0.05967096636528211
EFNB3,0.05963829413845839
EN1,0.059630127981403803
TRNT1,0.05956134311114716
ZNF784,0.059499560627124165
PGPEP1,0.05949596397035959
RP11.161H23.5,0.05948250651951657
INTS6L,0.05947340817640949
SPN,0.05945464675098855
DUSP2,0.0594470143712909
MCEE,0.05941887846253566
KNTC1,0.05941008280543302
TCN1,0.05940355000314334
TMEM186,0.05940090623122967
TOP3A,0.05939350625043673
LAT2,0.05938501081225888
LCMT2,0.059377507880231405
RASA4B,0.05936792327572178
HS3ST1,0.059366843780342314
LRIG2,0.0593656874354312
LCORL,0.0593572495048804
ZBTB3,0.0593259787520036
MPP3,0.05929342247792427
SLC25A40,0.05928275517083162
LONRF1,0.05927059972128331
CLCN6,0.059239730041548117
SYNM,0.05923709917246111
HACD1,0.05920571594542225
UTY,0.059197020846486884
C1orf131,0.059191976186652846
MARVELD3,0.05917719208838924
CXorf36,0.0591621742836687
MTERF3,0.059161971341695214
BRIP1,0.05916055010644016
SLC35A1,0.0591363391240701
ZHX2,0.05913496542944024
ZNF202,0.059120991816189114
DDIT3,0.059108733070015115
CCDC66,0.0590859500826984
PRSS27,0.059076100513832455
NKD1,0.05907208023481811
CYYR1,0.05906633845228233
ABHD18,0.05904941793703875
IL3RA,0.059047078972818044
ANKRD16,0.059029276279226835
EP400NL,0.05902912509658479
TXLNG,0.0589955330931193
ALDH1L2,0.0589844910366251
CYP7B1,0.05897350160294021
HIVEP3,0.05897260425205262
CBX2,0.05896411483354916
PTGER4,0.05895948609867633
ALDH1A3,0.05895586849640537
CNTLN,0.05889350883909408
MAML2,0.058892485297081486
PCDH17,0.05889056304728748
DLX3,0.058882346882528025
SGK3,0.058851064361681214
ADAMTS14,0.058837153190216485
MTHFS,0.05877873039995598
NLE1,0.05877626068051288
EDN1,0.05877422447630901
SYNC,0.05873751277659113
TRIM21,0.05866044456299567
NTN4,0.058659609678565275
DOCK2,0.058644609044719215
ZNF197,0.058625934016428245
KLHL20,0.0586192456647655
FBXL6,0.05858108522185427
PATZ1,0.05855850182128269
ZBTB14,0.05853458155958068
TTF1,0.05852559023838959
KIAA1324L,0.0585208230016642
CIT,0.05847657772878937
GAMT,0.05847551394870739
ENDOV,0.05846380200607098
DOPEY2,0.05845586212956353
TOR2A,0.05842921100803558
PAPOLG,0.05842805172729966
BLOC1S5,0.0584038541411722
VHL,0.05839193451976934
ECM2,0.05838215035318539
TMEM38B,0.05838033759238704
ISM1,0.05834060660655925
GPAM,0.058340227169706334
PLEKHG1,0.058331145208008243
EVI2A,0.05832806367747831
SH3RF1,0.05829933932088069
MARCH3,0.058294690701345735
NPAT,0.05827331905629461
PCYOX1L,0.058256904317053736
ZNF704,0.0582510582017188
ARL10,0.05824240889178207
CENPH,0.05822807084152241
ZNF776,0.05822673027977249
SEPT4,0.058213478928764925
COX4I2,0.05820712407693168
POLR3K,0.05820660872865986
ERCC6,0.058206199168764204
POLI,0.05820152486692991
DBT,0.05819818483579238
TOB2,0.05819192733492283
SHPK,0.0581849997258739
IPMK,0.05816122033442093
ATAD2,0.05815718744862948
ZNF142,0.05814658396488783
ATP10B,0.05813786727900536
MITF,0.05812044880840163
ZNF84,0.05809382475073764
PSORS1C1,0.05808496852682916
GPANK1,0.05808337955482748
FUNDC1,0.058078458051610465
SPATA20,0.05806274778696875
ZNF37A,0.05803981070585598
MB21D1,0.058009394080630994
PCOLCE2,0.05795440368897078
LPAR5,0.05793183592968429
PTPN7,0.057927965624442954
VEGFC,0.05791305387947733
TCTA,0.05788164405731965
FAM117A,0.05786487201093048
NATD1,0.05784606348895869
THEM6,0.05784010719384579
APOBR,0.05782971896280516
FBXL20,0.05781698244198269
WISP1,0.05779793224488663
LINS1,0.05778942486604318
PBK,0.05776259448650657
C9orf40,0.057741344246445905
GTPBP8,0.05771770912981191
SHROOM2,0.057713127096757195
HDAC8,0.05771160670957028
ZNF407,0.05768260325224984
GBP6,0.05767173875147933
KIF4A,0.05767064428092628
PTPRU,0.05765858785995585
CDKN2A,0.05765467943833364
SLC6A15,0.05763542321541452
ZNF507,0.057539148539896834
PMS1,0.05753197326072004
ZNF160,0.057528238422823265
ANKS3,0.057527623700582425
PRKX,0.05745019186411472
LENG9,0.05742500937044226
CHST10,0.057419376731510985
ZNF468,0.05730423883886527
RBM4,0.05729246751362125
AMBRA1,0.05727137417982746
ZNF140,0.05721380717016214
CNN1,0.05720178634915131
MASTL,0.05719366672121926
ERV3.1,0.05716411359854881
FZD3,0.05713783989086846
CDC14B,0.05709417339488371
ATXN7L1,0.05708042574145936
PDSS2,0.05707462455164518
KIAA1644,0.05706735021921973
CHP2,0.05705453507256824
CSF2RA,0.057037735493569976
TMEM192,0.057031293257774895
MED30,0.05700945375573556
RRNAD1,0.05700874829430454
MAN1C1,0.05699360849249442
BNC2,0.05695086192117622
AK1,0.056933701038360596
MAML3,0.05691415347800349
PALM,0.0569016822669285
CENPO,0.05690145408673002
CHML,0.05689379748031004
TRAF3IP1,0.056861815764414556
PPM1K,0.05685020462665337
GTF2E1,0.0568262595708007
KLHDC7A,0.056823069488765386
KRT77,0.056814708111696685
ZNF260,0.056781927308696786
ERMAP,0.05677877351740338
ARHGEF25,0.05673611805533731
CORO6,0.056731668775839524
ITGA11,0.05670360576928846
LDAH,0.05669354023226839
TRIM62,0.0566829786888811
GAB2,0.056651947193390485
VCAM1,0.05662780321690421
SRGAP1,0.05662225931882858
ST3GAL1,0.05661277672806323
DMD,0.05659465467100901
PIK3AP1,0.056585489346688944
NAGS,0.056578124028365345
IPP,0.05654649059010657
MCTP2,0.05649642510623332
TRMT13,0.056477502555839276
AVPR1A,0.056455267630270776
SYCE1,0.05644870682662686
CDR2,0.05643990961526403
GALNT16,0.056433225334282744
SGPP2,0.05642806018227773
FAM179B,0.056399879841417665
MRGPRF,0.05638334162483942
ASF1B,0.05633982655820468
POMGNT2,0.056336004657066424
ZNF275,0.05632361944838865
R3HCC1L,0.05629567160511648
CENPE,0.05627841887292483
KAT6B,0.056258825819618656
LPIN2,0.05625877282674739
MKS1,0.05624439347757409
PRICKLE1,0.05622222896245931
RAB24,0.05621315403193827
TMEM185B,0.05620407068867557
PLEKHA8,0.05617654044797878
TK2,0.056170438200432736
DENND3,0.056165364231692244
ELMO1,0.05614441223689262
GID4,0.05613574790244071
TRIM2,0.05608395943479822
ETFDH,0.05607146828971951
HSF2,0.05606061368193847
FLVCR1,0.05605390268248438
TRMO,0.05604664756860954
EMID1,0.05600770683774096
GALK2,0.05591996880063158
CCNE1,0.0559132703339422
FDPS,0.05590425937479695
HOXC11,0.05588550083585922
FRY,0.05585083350637891
FAXDC2,0.055836965952882706
IL2RA,0.0558350548049472
TLCD1,0.055804292739227115
PLA2G7,0.05580172278233711
CD86,0.05578619535296958
BATF3,0.055779267077809135
FAM118B,0.05575239939602795
PTH1R,0.05572759735071107
ZNF689,0.055694622141833336
ZNF621,0.05564997517904698
EPC2,0.05564587232687616
ZRSR2,0.05563925843167779
C22orf46,0.05563438935390371
PHKG1,0.05562926439062649
ROBO3,0.055604842522286424
L3MBTL3,0.05560403635466336
GSAP,0.055603264035373336
ZNF26,0.05557860140472848
GADD45G,0.0555678117058135
PLXNA4,0.055520154511099616
FIZ1,0.05549387054036785
TMEM187,0.05548993732459498
TBC1D3I,0.055486544719989726
HOMEZ,0.05546582773919927
INHBB,0.05544658994536526
FAM69A,0.055443914372794674
NPNT,0.05544068432406874
FLT4,0.05543585948103311
CD48,0.05541546191304725
NEK4,0.055359559096642676
GALNT15,0.05533957856380387
PCSK1,0.055331053323303625
ASPN,0.05529168114954273
GPRC5C,0.05527069730474459
SELP,0.05524953849465642
ZBTB2,0.05524484213712989
PPOX,0.05523376591158229
ZBTB41,0.055206746603084715
ZFY,0.05520188554331956
HMBOX1,0.055178174563985785
CDK14,0.055172984617830115
WDR35,0.05517112789367208
IL21R,0.05514633435978005
BBS7,0.055129788914658376
CLP1,0.055108787158861854
TMEM206,0.05509159129285655
ZNF865,0.05508710964527351
PGLYRP4,0.055080081848119265
BCORL1,0.05507559802950613
CHI3L1,0.05507376915867755
OTUB2,0.05507328112097765
NAPEPLD,0.05505659717400342
ZNF584,0.05503960442266717
S1PR5,0.05503639948881225
STARD9,0.05502383568823732
SLC37A2,0.05500358278980318
PDCD1LG2,0.054992551539117925
METTL2B,0.0549900025770759
IL1RL1,0.05498490186519181
GUCY1B3,0.054959517194340564
PABPC1L,0.05495526542924098
HINFP,0.05492325852446209
IRX5,0.05491468650813134
LRP12,0.05489213897889813
BICD1,0.054882960727080606
TMEM255B,0.05488188947174723
S100P,0.0548358749080178
TIMM23B,0.05481517978555319
PADI2,0.05481494183571923
DUSP28,0.05481035178465559
EVA1C,0.05480565629060695
F10,0.054783096376633804
P2RY11,0.054764966350912256
DOCK10,0.05474457401313529
ABCC3,0.054738157262273185
OCEL1,0.05473033661972608
ITGB7,0.05468026916218909
RAB33B,0.054678629244992276
EXOC8,0.0546485868757529
CHTF18,0.05462152451671512
SEMA6A,0.05460456623048182
TOMM5,0.05459800601893703
RCN1,0.054575124175738024
CACHD1,0.054554441388671764
GFPT2,0.054548425587597274
SPINK7,0.054508569693525896
OBSCN,0.0544901845470959
ESCO1,0.05448453212218569
NR4A2,0.054473966705483316
DPH6,0.054438897858787055
ZFP1,0.054264182533254685
ACACB,0.05424229536723617
USP32,0.05422343059584794
CCDC112,0.054219736563448875
C15orf41,0.05410112457855648
ABCC9,0.054069094803949065
VPS51,0.05402340399508445
PAOX,0.05401583953409005
ZBTB34,0.053990974676924826
P4HA2,0.05395218021920975
CASD1,0.05392351129789226
APBB3,0.05392322151471447
ASB7,0.05387509569821768
SUGCT,0.05385735700067305
KIFC1,0.0538256364991728
C7orf43,0.05381707669488642
C9orf85,0.05381615607943756
SGIP1,0.05381378718954048
DNAJC25,0.053774157699370224
SDK1,0.05376641879117252
C9orf64,0.053743961581725945
FKTN,0.05372551473363346
CDKN2AIPNL,0.05365682842320954
TBC1D3H,0.05365620763195272
RUNDC3A,0.053651084346289665
ICA1,0.053622640644675056
SLC2A9,0.05361100619301101
APOC1,0.053596863979535385
NEDD9,0.053594154805339723
RAD51D,0.053577755213968015
SCG5,0.05356453142024034
ZNF646,0.053522556206051085
SPRTN,0.05350515522704219
FCGR2B,0.053458718200590435
CTAGE5,0.053455107506142546
RASGRP2,0.05339554058301528
KCTD21,0.05338436769728629
SLC6A17,0.05333382693051503
POLA1,0.053332481854009316
LDOC1,0.05328193136694415
ZNF205,0.05326611213139351
KIAA1456,0.053222992488287935
SOCS1,0.05322229608103929
GCH1,0.053212226942082906
DAPK1,0.0531960486230866
APOOL,0.0531944880965135
FPGT,0.05319282659236958
VSIG10,0.05319206727458941
NEGR1,0.053191723585720885
PDCD2L,0.05318660545625434
CDON,0.05317294938082726
WRAP73,0.05317259286314446
ZNF71,0.05316892841103061
CEP44,0.05316071688438093
COQ6,0.0531552176651181
C5orf46,0.05314544181259263
ADPRH,0.05308356599894581
COX16,0.05308255790085192
RBL1,0.053043396810427405
PELI3,0.05304250345620888
RCSD1,0.05304180021514956
METTL21B,0.052996968369412895
SDPR,0.05296251498508137
COQ7,0.05290193586850798
GLTSCR1,0.05289756861940914
TOPORS.AS1,0.05289130319921386
FOXQ1,0.052890818047997175
NOX4,0.05288061030850505
MAOB,0.05287319900381644
PTGFR,0.05286941361545727
TTC12,0.05286234733186021
HSPB8,0.052861973273240964
CROCC,0.05286162566171577
PROB1,0.05286045727745586
SSPN,0.05284103018459895
TTF2,0.05280729590464901
N4BP2L1,0.05278808889996926
ICOSLG,0.05277891368265973
RASGRP3,0.05275371843418538
SPATA13,0.05273557136094333
CGRRF1,0.05270186567444675
ZNF397,0.0526685392767783
ALPK2,0.052582834014632054
RASL12,0.05257145453565168
MC1R,0.05257012788823109
MLYCD,0.052561663017170315
KLHL28,0.05248858483619248
IFT88,0.05248604862895233
WDR83,0.05246937240393746
NDUFS7,0.052447297961901354
PRSS12,0.05244109004933313
CD163L1,0.05243818629656406
MMS22L,0.05242876861466477
PHB,0.052402591986569345
RHOBTB2,0.05233626751019465
SLC25A14,0.052321804058275474
CTAGE4,0.05230698167093542
DOPEY1,0.052300761422968856
SHE,0.05230046256093789
CHKB,0.05227342951080657
ADAMTSL1,0.05226254507603235
MAPK12,0.05224566136961741
PPCDC,0.052236755927469555
DCLRE1B,0.0522348303717888
PACRGL,0.05222938377533527
GAS8,0.05219038035597233
LACC1,0.05218647001002798
BCOR,0.05217140819260616
LRAT,0.05205835110896471
YPEL2,0.05202940888456162
ZNF333,0.052021551803247815
MFAP3L,0.05199666928179217
TRIQK,0.051992888630225956
FBLN7,0.051946201441895885
POLE2,0.05194462223952969
XRCC4,0.05190979516664088
SELL,0.05190920933390295
RUNX2,0.05190085121337941
ZNRF3,0.0518643766493592
FABP4,0.05185990304445589
NAPB,0.05185716621429715
IGFL3,0.05181898277820341
GEMIN8,0.05181640788715407
CTU2,0.05179403369493832
PHTF1,0.05178016619078371
TBC1D3F,0.05177781864112576
KCTD6,0.051764646286009165
C10orf2,0.05173065015022328
NCEH1,0.05171349770482013
ALKBH1,0.05167006508798789
TTK,0.05166971592220249
FAM175A,0.05164651276654755
TBC1D3D,0.05164584532281421
PSAPL1,0.0516437663394489
HAUS2,0.0516228424693575
DNAL4,0.05162068007402862
ENO2,0.05161284290204775
FAM86C1,0.05159390320545001
COBL,0.05155920632035527
TLR2,0.0515470669561664
ARHGAP28,0.05154124551162814
DSN1,0.0515352776459116
RTN2,0.05153198784451611
PALB2,0.051510276087861975
EPCAM,0.05147801201469851
NKIRAS1,0.05147340077142052
SUSD1,0.05138875958540582
NUDT12,0.051376726354984255
TMEM104,0.05135554186259674
IGSF6,0.051343558886588016
PTGER3,0.05133628756399976
GORAB,0.05133329763613789
ZNF200,0.051329837803611694
NR1D1,0.05131513936235415
KLHL8,0.05125945088583113
DBF4,0.05123840023251559
DDTL,0.05116823155260244
IQCB1,0.051154930440597976
ZNF320,0.05113877809995058
ZNF558,0.051103261799014955
ZNF224,0.05101665124198459
LHX2,0.05101285221067486
SLC38A6,0.05099137176741038
S1PR3,0.05095421769563725
GXYLT1,0.05091432220493721
FAM78A,0.050906686371328023
ZDHHC2,0.050905291607837806
MT1H,0.05089692154664867
SCNN1D,0.050856709628310424
STS,0.05085577055910565
ZC2HC1A,0.050835647330378854
PCCA,0.05082333588738315
NDUFV2,0.050821316039917484
COL6A6,0.050819623919314896
ACAD8,0.050783182414162235
GPD1L,0.050782873856508176
ZNF521,0.050758637660583916
PIGP,0.05075807050363907
C11orf54,0.050732515480936755
SHCBP1,0.05071907611378771
KLC4,0.05069986471770615
ZUFSP,0.050671923264170325
PCED1B,0.050663754837402444
FASTKD5,0.05064561556013215
SCARF1,0.05064312506787824
CD79A,0.05060799493892303
PPP1R1B,0.050591460867038626
ZBTB48,0.050591289158293744
KTI12,0.05058970758753107
KLHDC7B,0.0505760997435115
LILRB3,0.050532014510094724
ZNF618,0.050511619877933664
MOK,0.05050958865723073
COQ10A,0.050393440692827404
TRAF4,0.05038917380452945
HIBADH,0.05033759262092066
BCKDHB,0.05033142008627487
GLT8D2,0.05031545095096361
CLIP3,0.05031405423848045
METTL6,0.050306342048755545
ACYP2,0.05028387904167175
ERCC4,0.05028045347688214
CEP250,0.050270110911486164
TLN2,0.050262045386611234
CCDC8,0.050244493496339054
TMEM234,0.05021237915024063
CARD11,0.05018491107995147
EMSY,0.0501348613360465
SNX16,0.05010364688192772
MBTD1,0.05009551627549114
CCDC106,0.05008390984985213
LIN7B,0.05004290195292985
IQCK,0.050017778521144626
CHEK2,0.049997617916160864
TRANK1,0.04998341834308296
TMOD2,0.049977169328967466
RELL2,0.04997433036171048
SOBP,0.049937680116947124
LEF1,0.049936051128913236
CREB3L4,0.04992757838786833
ZNF780A,0.04988489830434717
AIFM2,0.0498639451746909
UBOX5,0.049845168872779566
CADM1,0.049842748470259025
SLC17A5,0.049840188677737256
LINC00094,0.0498085670321193
MIEF2,0.04979594828968017
HILPDA,0.049794889542440705
RBM4B,0.049724150671074725
NUP210,0.04972221339676554
TDP1,0.049715191175211344
CDC25A,0.04970494763839324
CMTM8,0.0496628846701802
KIT,0.04964580914832109
MSANTD2,0.04963459444559173
LRP6,0.04963411499332908
FNDC4,0.04963054572114881
FAM65C,0.049630388913565124
IL15,0.04961868054819423
MACROD1,0.049615468213100304
WISP3,0.04960534025896464
OXSM,0.049583997824136784
GNE,0.04957802053417591
KLK1,0.04956686311703644
HECTD2,0.04953244005311404
FHL1,0.04951230947248983
GDPD2,0.04950714052118213
SCML1,0.04948442234404829
PHLPP1,0.049427943933286415
FKBP1B,0.04941288041357963
MLPH,0.049393742018385436
CDCA2,0.04936714815777658
PROX1,0.049360969702139594
NCDN,0.04935931022100101
FAM49A,0.04934465137637214
PRUNE2,0.04933950013869646
NVL,0.04932231771827533
ZFP90,0.049321430630439166
PRRC2B,0.049249686720158094
MMP15,0.049246939602277134
RAET1E,0.04924552986361333
GTF2H2C,0.04922402662453273
SNX30,0.049209329268790236
SLC16A2,0.049200834422711504
SNX25,0.04919704044891509
GAL3ST4,0.04918601223273782
BTN2A2,0.04917982467357686
TMEM44,0.04910477445713732
MCM3AP,0.04910303149002277
KCNJ8,0.04909759503326669
C6orf203,0.04905668009590629
ICAM1,0.049007738268138555
KBTBD7,0.048993348803938616
TYW1B,0.048960076015911354
GATM,0.048952632861224234
OSR1,0.04893278932531938
MLANA,0.04888907366043684
FOXP3,0.04888038778837943
LZTS1,0.04887755291647469
C12orf65,0.04887642000882041
CTAGE8,0.04885860734822734
FBXO34,0.048856360060687096
SPATA33,0.04878564477460274
PTGIR,0.04876316050129221
MFSD9,0.04875285642233906
CCDC9,0.048720103768718166
RUNX1T1,0.048694868775590365
PPIAL4F,0.048684233540533396
MT1F,0.04867450434048444
FBXO27,0.04865583809499709
PASK,0.04863465365195117
TMTC1,0.04863129857162766
NFAM1,0.04861419117509924
MSX2,0.04860240642894183
RAET1L,0.04857263933645179
NBPF3,0.0485608722052432
FAT4,0.04850221864435057
ZNF830,0.04848375645102255
TSPAN7,0.048457006819003466
HMGN5,0.0484320924722201
FBXO5,0.048431352052270185
TRPV4,0.04837351171484846
FGFRL1,0.04833618060543837
TBCK,0.04833452270323078
RGS1,0.04832162764786885
ANKRD46,0.048294615444560714
C2orf54,0.04828928329593298
SCAMP5,0.04824238805877452
POLR3D,0.04823674836399539
KATNAL1,0.04822482230351461
PARP11,0.04821787883114341
FAM65B,0.04819630051882851
EEPD1,0.048161054511141305
ARG2,0.04815969480485316
TMEM37,0.04815871887747815
C14orf132,0.0481393841274132
FAM149B1,0.04811554520532785
AAMDC,0.04807940853253895
EXOC6,0.04805257038170139
STEAP1B,0.04805028320148291
CLMN,0.04803725748958177
USPL1,0.048033612206676936
CXCR2,0.04802826629174466
GFRA2,0.04799614084378773
ZNF587B,0.04799588323132881
PGM2L1,0.04799258126723056
KIAA0753,0.047985201467149304
RRAGD,0.04796346459562415
GINS3,0.04795777156258261
GPR161,0.04792427397425601
SYNGAP1,0.047919571621725894
TMEM8B,0.047917041335476945
POU3F1,0.047915561655104556
TSPYL2,0.047886317706858084
UGGT2,0.047885456548029226
FAM102B,0.04786355472755748
GTPBP10,0.047827107252072024
ACOT1,0.047823712032362325
FAM13A,0.047809986780021366
USP45,0.047788811859902955
CBARP,0.04777823181341816
FGD4,0.047732829036104756
TTC5,0.04768438854359633
IKZF2,0.047667896806799025
PDZRN3,0.04765470868704335
SLC22A5,0.04765023444069932
POC1B,0.04764750511046277
SPATA2L,0.04764405497355966
ANKHD1,0.047632608315999934
ALKBH8,0.04761162646953633
GZF1,0.04758214410271076
MIER3,0.047578949629273636
TBC1D12,0.04757656830529503
NARS2,0.047565210709311315
TBC1D3,0.0475416849336482
ABCD1,0.04753724436294164
VIPR1,0.047534242272377014
GPRIN2,0.047526770178845386
SPRR3,0.047509679632471095
FBXW8,0.0474845374508804
SFMBT1,0.04745305026110434
ALKBH6,0.04744065010192378
LMF1,0.047432659132196416
KRT8,0.04742237311226643
ZMYM5,0.047420085167253254
DNAJB4,0.04739608334389744
MTERF2,0.047394419915431384
MMP25,0.04737599946509134
CASP8AP2,0.047373729949163286
SLC2A5,0.047341512084401995
MSH3,0.04731525016936245
TMEM62,0.04731409458924603
LGI4,0.04729981893143117
PIP5KL1,0.04726097648901655
EXD3,0.04724389292447772
POTEE,0.047229077444960736
DPYD,0.04722894017664802
C14orf93,0.0472195093452141
ABC13.47656900H15.1,0.04720421317989463
BORCS5,0.04719943479196915
TIGIT,0.047164676007845546
NYNRIN,0.04715936781456139
RAD54L,0.04714449100344386
DNMT3B,0.0471061502663505
SPA17,0.047097992818087145
CRADD,0.04705062752823956
FZD4,0.04704399313160915
RPP21,0.047030969393371744
MRAS,0.047027552562044155
PET117,0.047016603341757855
NRARP,0.047014439638876755
IGIP,0.04700112118330223
ZNF445,0.04697455964143703
PPIAL4A,0.04695861285786755
KIAA0586,0.04694265415830328
WDHD1,0.046936696432284174
DCHS1,0.04692792564334459
NMNAT1,0.046863345885711
MCM10,0.04685046129076686
HEPHL1,0.046841423243086856
TEX30,0.046811552952654316
MFSD7,0.04680039346316792
DLGAP3,0.046778040561849706
PPAT,0.04677721416417337
ZNF814,0.046765391400318275
CYP51A1,0.04675502110494683
NFASC,0.04673008677481816
SLC25A4,0.0467284018087466
CXCL2,0.04668411814811214
SCRN3,0.0466764143957997
SCHIP1,0.04665409196291538
WDFY4,0.046627680246798406
MAL,0.04661404092284228
DPH5,0.04659450981790656
CD8A,0.046581743766140465
RAPGEF6,0.04657511600595436
OVOL2,0.04653452551424109
CWF19L1,0.04650216001943247
HLTF,0.04650085046887398
C6orf136,0.046487349597428805
ABHD3,0.04644454796089242
